group,domain,metric,n_policies,mean,sample_sd,minimum,maximum,training_seeds,policy_estimates
IQL_vision,id,strict_longest,3,25.01111111111111,11.96942091485787,11.8,35.13333333333333,"[0,1,2]","[28.1,35.13333333333333,11.8]"
IQL_vision,geometry_ood,strict_longest,3,15.966666666666667,10.020146372849718,5.333333333333333,25.233333333333334,"[0,1,2]","[25.233333333333334,17.333333333333332,5.333333333333333]"
IQL_vision,physics_ood,strict_longest,3,10.4,3.6287432780203366,6.233333333333333,12.866666666666667,"[0,1,2]","[12.1,12.866666666666667,6.233333333333333]"
IQL_vision,combined_ood,strict_longest,3,12.255555555555555,7.267074402424291,4.166666666666667,18.233333333333334,"[0,1,2]","[14.366666666666667,18.233333333333334,4.166666666666667]"
IQL_vision,all,strict_longest,3,15.908333333333333,7.830048069953196,6.883333333333334,20.891666666666666,"[0,1,2]","[19.95,20.891666666666666,6.883333333333334]"
WM_visuotactile,id,strict_lift,3,0.8333333333333334,0.2603416558635552,0.5333333333333333,1.0,"[0,1,2]","[1.0,0.9666666666666667,0.5333333333333333]"
WM_visuotactile,geometry_ood,strict_lift,3,0.7000000000000001,0.2645751311064591,0.5,1.0,"[0,1,2]","[1.0,0.6,0.5]"
WM_visuotactile,physics_ood,strict_lift,3,0.5,0.35276684147527876,0.23333333333333334,0.9,"[0,1,2]","[0.9,0.23333333333333334,0.36666666666666664]"
WM_visuotactile,combined_ood,strict_lift,3,0.45555555555555555,0.2987628813277501,0.26666666666666666,0.8,"[0,1,2]","[0.8,0.3,0.26666666666666666]"
WM_visuotactile,all,strict_lift,3,0.6222222222222222,0.2677495374689092,0.4166666666666667,0.925,"[0,1,2]","[0.925,0.525,0.4166666666666667]"
WM_visuotactile,id,joint_success,3,0.27777777777777773,0.06938886664887108,0.2,0.3333333333333333,"[0,1,2]","[0.3333333333333333,0.3,0.2]"
WM_visuotactile,geometry_ood,joint_success,3,0.18888888888888888,0.08388704928078611,0.1,0.26666666666666666,"[0,1,2]","[0.26666666666666666,0.1,0.2]"
